room	dayid	speaker	utterance
room_52	13	[SPK--TEXTCHAT35]	今日ずっと中で仕事してたら酸素不足だーと思って窓開けたら風がきもちいいです！
room_52	13	[SPK--TEXTCHAT34]	"冷たくなりますね泣　寒い時期はマスクしててありがたいなって思います…！
そうなんですね！15人くらいならまだ良いかもですね！換気しないといけないのが、この時期は辛いですよね泣
冷えちゃいそうなので風邪ひかないように気をつけてくださいね…汗"
room_52	13	[SPK--TEXTCHAT34]	"おお！そうなんですね！
私は今日ずっと家に引きこもってAmazonプライム見てました！笑"
room_52	14	[SPK--TEXTCHAT34]	最近アマプラがけっこうハマってて鬼滅の刃をやっと見始めました…！笑
room_52	14	[SPK--TEXTCHAT35]	"役者さんたちは動いてるのでまだたぶんいいんですけど私達は座ってるのでめちゃ寒いです。。
こないだ膝にのせる暖かい湯たんぽの電気で動く版みたいなの貰ったの思い出したので使ってみようかなとおもいます"
room_52	14	[SPK--TEXTCHAT35]	アマプラ！！
room_52	14	[SPK--TEXTCHAT35]	Amazonに入ってたら見れるやつですよねー！けっこういい映画とか入ってますか？
room_52	14	[SPK--TEXTCHAT35]	私Amazon入ってるんですけど使ったことなくて
room_52	14	[SPK--TEXTCHAT34]	"ああ、そうなんですね…！確かにずっと座ったままでいると寒そうですね…！
いいですね！！湯たんぽの動く版?みたいなのがあるんですね、気になります！
今寒いから今使わないともったいないですよね…！"
room_52	14	[SPK--TEXTCHAT34]	"アマプラに会員登録してれば見れると思います！
映画とかドラマ色々見れますよ！"
room_52	14	[SPK--TEXTCHAT35]	"なんか猫のかたちで、膝に載せると猫乗せてるみたいになります
つかいます！！！！！わすれてた！"
room_52	14	[SPK--TEXTCHAT35]	使ってみようかな。。。。。。
room_52	14	[SPK--TEXTCHAT34]	"かわいいですね！テレビで紹介されてるの見たことある気がします！
いいですよー！Netflixも気になってるんですが、お金がかかるので、とりあえずアマプラだけでいいかなーと思ってます！笑
ドラマとか映画、アニメ見るのすきならおすすめですよ！"
room_52	15	[SPK--TEXTCHAT35]	"ほんとですかー！めっちゃかわいいです。笑
猫飼ってないんですけど猫飼ってる気持ちが体感出来る気がします。笑

Netflixとアマプラで入ってる種類が違うと聞いたことがあります。
好みが分かれそうです！！"
room_52	15	[SPK--TEXTCHAT34]	"癒されそうでいいですねー！うらやましいです！
猫かわいいですよね！わたしも飼ってないんですが猫いいなーって思います。笑"
room_52	15	[SPK--TEXTCHAT34]	猫飼ってる気分になれますね！！
room_52	15	[SPK--TEXTCHAT34]	"被ってるものもあるけど、やっぱり違ってくるのも多いみたいですね！
ネトフリは、嵐の番組があったから、嵐ファンは入ってる人多かったかもしれません…！"
room_52	15	[SPK--TEXTCHAT34]	ネトフリは今際の国のアリスっていうドラマが面白いらしくてハマる人多いみたいですよ！
room_52	16	[SPK--TEXTCHAT35]	"あれを乗せてみて初めて、猫を飼っている人の気持ちがわかりました。笑
どんな体感方法だよ、って感じですね笑

あーーーーーーーー嵐の番組のCM見たことあります！
嵐活動休止しましたね。。衝撃的でした

今際の国のアリスって名前だけ。。ほうほう。
もうすこし落ち着いたら本気で考えてみようかな。。。"
room_52	16	[SPK--TEXTCHAT34]	"猫ってあったかいから膝の上に乗せてるだけで癒し効果ありますよね、、、！！
でも擬似体験できるし素敵ですね！"
room_52	16	[SPK--TEXTCHAT34]	"嵐の番組やるとファンはみんな見るから、一気に会員増えたかもしれないですね…！
休止しちゃいましたね?。なんか実感わかないです笑"
room_52	16	[SPK--TEXTCHAT34]	大々的に宣伝されてた気がします、私も名前しかわからないです汗　漫画が原作みたいですよ！面白いって周りから聞いたんですけどどうするか悩み中です笑
room_52	16	[SPK--TEXTCHAT34]	山崎賢人と土屋太鳳がメインみたいなので、その二人が好きだったら良いかもしれないです！笑
room_52	17	[SPK--TEXTCHAT35]	"こないだの稽古で使ってみましたーー！
なんか猫ちゃん乗せたまま稽古してるようななんかちょっと罪悪感ありました笑

たしかに！商売上手だなぁ?
わかります笑
結構個々でまだテレビ出てますしね笑

時間があったら見てみようと思います！
あ！なるほどなるほど！
俳優さんあんま好きってないので、面白い、とみんなが言うなら見てみようと思います笑"
room_52	17	[SPK--TEXTCHAT34]	いいですね！稽古してる場所けっこう寒いですか?
room_52	17	[SPK--TEXTCHAT34]	"可愛いですね！笑
みんなを癒してくれそう笑"
room_52	17	[SPK--TEXTCHAT34]	動画サイト同士でどこが嵐の番組を配信できるか…争奪戦だったかも？なんて思いました笑
room_52	17	[SPK--TEXTCHAT34]	出てますねー！大野くん以外はテレビで見る機会ありますよね！
room_52	17	[SPK--TEXTCHAT34]	そうなんですか！原作の漫画が男性向けっぽいタッチなので男性のファンが多いかもですが…！気になりますよね！
room_52	17	[SPK--TEXTCHAT34]	最近、漫画をLINE漫画みたいなアプリで読むのにも少しハマってます！
room_52	17	[SPK--TEXTCHAT35]	"今換気の関係で窓開けてて寒いんです。。。！

かわいいーーーー！ってなりました笑
そういう意味ではいいのかも笑
でも私稽古場では厳しい目でみる立場なので良くないのかな笑

たしかにーーーー！！！！Netflixが一世一代の大勝負でお金積んでそうですね笑

それもあって、あんま実感無いのかもです笑

なるほどーーーー！それがNetflixですよね！うーーーーーーーーーん迷いどころですーーー！！！！"
room_52	17	[SPK--TEXTCHAT35]	いいですねーー！！どんな漫画がすきなんですか？
room_52	18	[SPK--TEXTCHAT34]	"あーそうなんですね…寒いですよね泣でも換気しないわけにいかないですもんね…

私の会社のフロアは窓開けてなくても寒いのがほんとつらいです…笑"
room_52	18	[SPK--TEXTCHAT34]	助手さんだと役者の人に色々指示とか出す側ですもんね…！でもそういう面があった方が役者の人が見た時に和むかもしれませんね笑
room_52	18	[SPK--TEXTCHAT34]	そうなんですよねー！テレビじゃなかなか見れない作品が観れるのがネトフリのいいところかも…！お金払っても見たいって思いそうです！
room_52	18	[SPK--TEXTCHAT34]	少女マンガ系が好きです！あとちょっとお笑い系とか笑
room_52	18	[SPK--TEXTCHAT35]	"なんで窓開けなくても寒いんですかーー！！地獄じゃないですか！
風邪ひかないように気をつけてくださいね！！

そなんですそなんです！ちょっと稽古場に和みをもたらしてます笑

ふむーーーーーもう少し調べて見ますー！

そうなんですねー！私も漫画アプリ入れてたときあります！
今よんでるのなんですか？"
room_52	18	[SPK--TEXTCHAT34]	"室内が広いのに、多分暖房が古いのか、なかなか暖まらないです泣
そのせいなのか、血行悪いみたいでしもやけが治らないです泣"
room_52	18	[SPK--TEXTCHAT34]	ありがとうございます！！泣
room_52	18	[SPK--TEXTCHAT34]	ゆるキャラとか、ぬいぐるみとか稽古場に置いてもみんなの癒しになっていいかもしれないですね！笑
room_52	18	[SPK--TEXTCHAT34]	からかい上手の高木さんっていう漫画を今は読んでます！面白いですよー！
room_52	18	[SPK--TEXTCHAT35]	"うわーーーしかもそれ手洗いとかしまくるから手が乾燥して痛くなりそうです。。。！
ハンドクリーム塗ってくださいねー！

からかい上手の高木さんて名前だけ聞いたことあります！！読んだことないー、"
room_52	18	[SPK--TEXTCHAT34]	"いっときよりは良くなったんですが、変にあったまってくるとそれはそれでかゆくなっちゃって笑
暑すぎず寒すぎず、みたいな温度に調整しないといけないのが難しいです笑"
room_52	18	[SPK--TEXTCHAT34]	ありがとうございます！やっぱりアルコールとかよく使うからか、手が乾燥しちゃいますー泣
room_52	18	[SPK--TEXTCHAT34]	かわいい高木さんと、高木さんにいつもからかわれてる男子の話で、面白いですよ！
room_52	19	[SPK--TEXTCHAT34]	おはようございます！
room_52	19	[SPK--TEXTCHAT35]	"つらい。。。結構な時間を過ごす仕事場がそれだと辛いですね。。。
やっぱ毛布とか足にかけたり自分で出来ることをするしかかもですね。。。！

手がボロボロになりますよね泣
私もついに最近クリーム塗り始めました

おもしろそうです笑"
room_52	19	[SPK--TEXTCHAT35]	おはようございますー！！！
room_52	19	[SPK--TEXTCHAT34]	そうなんですよねー汗　去年とはまた職場の環境が変わってるので、初めての経験です…笑
room_52	19	[SPK--TEXTCHAT34]	膝掛けが手放せないです?！笑
room_52	19	[SPK--TEXTCHAT34]	そうなんですよね、、、前はクリーム塗らなくても平気かなと思ってましたが、クリームの必要性を感じてきました笑　大事ですよね！
room_52	19	[SPK--TEXTCHAT35]	"いやーー大変ですよね。。こんなに世界が変わるなんて予想してなかったです！
ひざ掛けのすごさ感じますよね！

ですー！"
room_52	19	[SPK--TEXTCHAT34]	ですよねー笑　去年の今くらいの時期はまさかまだコロナ続いてるなんて思ってなかったです汗
room_52	19	[SPK--TEXTCHAT34]	膝掛け必要ですね！あるのとないのとじゃ、だいぶ違ってきます笑
room_52	20	[SPK--TEXTCHAT35]	"ほんとですーーーーーー
春にかけて収束していくといいですよね！"
room_52	20	[SPK--TEXTCHAT34]	そうですねー！あったかくなってこれば、今よりは収まってきてくれそうですが、早く終わってほしいです?泣
room_52	20	[SPK--TEXTCHAT35]	"ですよねーーーーーーー！
春一番吹きましたし！"
room_52	20	[SPK--TEXTCHAT34]	ですね！
room_52	20	[SPK--TEXTCHAT34]	"今年はこれから雪るんですかねー、降ったとしても積もらないで欲しいですね?
この前少しだけ降りましたが…"
room_52	20	[SPK--TEXTCHAT35]	"積もったら危ないですもんね！電車もとまったりするし！
でもちょっと楽しいですけれど！笑"
room_52	21	[SPK--TEXTCHAT34]	"そうなんですよねー汗　電車に影響出るのが大変です…笑
雪を踏む音はなんだか冬が来たって感じられて少し好きです笑"
room_52	21	[SPK--TEXTCHAT35]	"めちゃわかります笑
白くて綺麗だし笑"
room_52	21	[SPK--TEXTCHAT34]	"そうなんですよね笑
雪景色も綺麗ですよね！写真撮りたくなります笑"
room_52	21	[SPK--TEXTCHAT35]	わかりますーー！こないだ降った時は写真撮りました！
room_52	21	[SPK--TEXTCHAT34]	"いいですね！つい写真撮りたくなりますよね！
この前は仕事中に少し雪がちらつく程度だったので撮れませんでした?泣"
