pair_id	sid	tid	speaker	utt	sum	interval_sum_label	interval_last_label
PP4823	1	3	PP4823-A	運動全般が苦手っていうのもお叱りを受けちゃった。歯並び矯正って高そうだよね。コンプレックスが理由？	私は運動が苦手です。		
PP4823	1	4	PP4823-B	そうそう！歯医者怖いって避けてた結果がこれ！大きい声では言えないけど私は医療従事者です。	私は歯医者が苦手ですが、医療従事者です。		
PP4823	1	5	PP4823-A	じゃぁ大決心だね。よく決めたよね。医療従事者でも自分がされるのが嫌って話よくきくよ			
PP4823	1	6	PP4823-B	はい！天使とは苦悩するもののために戦う者であるといったナイチンゲールを尊敬して医療従事者になりました！でも自分が一番苦悩してるよ！	私はナイチンゲールを尊敬しています。		
PP4823	1	7	PP4823-A	あはは。それは大変！私も料理が好きだからつい作りすぎるけど健康のためにセーブしなくちゃいけないなぁ	私は料理が好きなので、作りすぎてしまいます。		
PP4823	1	8	PP4823-B	そうそう！甘いものもね。わたしみたいに虫歯だらけにもなりかねないし。	私は虫歯が多いです。		
PP4823	1	9	PP4823-A	私ね、カレーライスを作るのが得意で大量につくったところなんだ。だからそれ食べ終わったらヘルシーなものをたべるようにする！	私の得意料理はカレーです。		
PP4823	1	10	PP4823-B	カレーも脂肪分多いっていうしね。野菜を先に食べるダイエットとかもいいらしいね。			
PP4823	1	11	PP4823-A	聴いたことある！そしたらサラダも一緒に食べようかな			
PP4823	1	12	PP4823-B	うん！頑張って！わたしも歯医者いやだけど行くから！			
PP4823	2	1	PP4823-A	久しぶり！あのあと、歯医者には行ってきた？	私はあなたが歯医者に行ったか気になります。	7日後	7日後
PP4823	2	2	PP4823-B	行った！あなたに宣言したからね！	私は歯医者に行きました。	7日後	7日後
PP4823	2	3	PP4823-A	えらい！私もあなたに聞いてから、野菜を意識的に食べるようにしてるんだ。	私も野菜を意識的に食べています。	7日後	7日後
PP4823	2	4	PP4823-B	偉い！次の健康診断に向けて、頑張らなきゃだもんね。	私はあなたの努力を偉いと思います。	7日後	7日後
PP4823	2	5	PP4823-A	そう！今度は見返してやる！って思ってるんだ。あなたは、歯の結果、どうだった？何か言われた？	私は次回の健康診断で見返したいと思っています。	7日後	7日後
PP4823	2	6	PP4823-B	めちゃくちゃ怒られた！もっと早く来なさいって。	私は歯科医でもっと早く来るよう叱られました。	7日後	7日後
PP4823	2	7	PP4823-A	あらら、もっと早く行けるくらいなら行ってるよね。	私は怒られたあなたを気の毒に思います。	7日後	7日後
PP4823	2	8	PP4823-B	そうそう！でも、ほんと虫歯だらけでさ、自分でもびっくり。	私は自分のはが虫歯だらけでびっくりしました。	7日後	7日後
PP4823	2	9	PP4823-A	そうだったんだ。じゃぁ、これから治療を始めることになったの？	私はあなたが治療を始めるか知りたいです。	7日後	7日後
PP4823	2	10	PP4823-B	なったよー。これから数ヶ月間、毎週、歯医者通いがはじまるよ。	私は、数ヶ月間、毎週、歯医者に通院します。	7日後	7日後
PP4823	2	11	PP4823-A	なんだか大変だね。でも、前進してるんだから、良いことだよ！応援してるね。	私はあなたの歯の治療を応援します。	7日後	7日後
PP4823	2	12	PP4823-B	あなたもね！野菜食べるの、頑張って！	私もあなたが野菜を摂るのを応援します。	7日後	7日後
PP4823	3	1	PP4823-A	昨日歯医者さんに行ったと言っていたけれど、あれから歯の具合はどう？		7日後_1日後	1日後
PP4823	3	2	PP4823-B	今日も歯医者だったよ。もう散々。		7日後_1日後	1日後
PP4823	3	3	PP4823-A	そうなんだ。私も苦手な運動をしたり、野菜をもっと食べたりしなきゃいけないって思ってるんだけど、なかなか長続きしなくって。		7日後_1日後	1日後
PP4823	3	4	PP4823-B	野菜ねえ。無理に食べるのもストレスになっちゃうよね。		7日後_1日後	1日後
PP4823	3	5	PP4823-A	そうなの！人様に対してはソーシャルワーカーとしていろいろ言っているのに、自分自身の問題はなかなか解決できないみたい。		7日後_1日後	1日後
PP4823	3	6	PP4823-B	それ分かるよ。人ってそんなもんだよ。		7日後_1日後	1日後
PP4823	3	7	PP4823-A	それって、医療関係のお仕事をしていても歯医者さんが怖いって言うのと似ているのかな？		7日後_1日後	1日後
PP4823	3	8	PP4823-B	少し似たところあるかもしれないよね。また明後日には歯医者があるよ。		7日後_1日後	1日後
PP4823	3	9	PP4823-A	そうなんだ、お気を付けて。私も太めの体型をなんとかするために、もうちょっと運動して、野菜の量を増やしてみるね。		7日後_1日後	1日後
PP4823	3	10	PP4823-B	そうだね。運動苦手でもさ、ウォーキングとか頑張ってみるといいかもね。		7日後_1日後	1日後
PP4823	3	11	PP4823-A	ウォーキングくらいから始めるといいかもね！ありがとう、なんだか私のほうがソーシャルワーカーさんに相談してるみたい。		7日後_1日後	1日後
PP4823	3	12	PP4823-B	あはは、まあお互いにがんばろう。		7日後_1日後	1日後
PP4831	1	1	PP4831-A	こんにちは。今日は暖かいね。私徳島に移住してきたんです	私は徳島に移住しました。		
PP4831	1	2	PP4831-B	こんにちは！徳島と言えば阿波踊りの！わたしはゲーム会社に就職した正真正銘のアニオタくんです。	私はゲーム会社勤務のアニオタです。		
PP4831	1	3	PP4831-A	そうそう。人が多い場所が苦手で移住してきたんだ。私もアニオタだよー。まぁ仕事はキャリコンサルタントだからあまり関係ないけどね。好きなことを仕事にできてすごいね	私はアニオタで、仕事はキャリアコンサルタントです。		
PP4831	1	4	PP4831-B	キャリアコンサルってかっこいい！わたしは、これしかできることが無かったんで。学生の時も漫画研究会にはいってたし。	私は学生時代、漫画研究会に入ってました。		
PP4831	1	5	PP4831-A	そっかぁ。もしかして私はドライブも好きだしアウトドアレジャーが趣味だったりするからアニオタとは言えないかなぁ。	私はドライブとアウトドアレンジャーが趣味です。		
PP4831	1	6	PP4831-B	そうなんですね！カー！さみしいなあ！ひとりっ子なんですよ。わたし。さらに怖いかな？	私はひとりっ子です。		
PP4831	1	7	PP4831-A	そんなことないと思うけど。一人っ子だから好きなことに思う存分打ち込めたんだね。仕事にもできてるしいいと思うな			
PP4831	1	8	PP4831-B	ありがとうございます。ちょっと嬉しい。ところで料理とか自分でしますか？			
PP4831	1	9	PP4831-A	料理は割としますよ。アウトドアもやってるので。あなたは？	私は料理をします。		
PP4831	1	10	PP4831-B	料理はしないんだけど石焼き芋が好物であの屋台の声をきくと走って行っちゃうんです。	私は石焼き芋が好物です。		
PP4831	1	11	PP4831-A	わかるなぁ。キャンプで焼いた芋も美味しいよ	私はキャンプで芋を焼きます。		
PP4831	1	12	PP4831-B	えー！それはキャンプに連れてってください！			
PP4831	2	1	PP4831-A	さっき、うちの近くを石焼き芋屋さんが通って行ったよ。最近暖かくなりつつあるけど、まだやってるんだね。	私は近くを石焼き芋屋が通る音を聞きました。	3時間後	3時間後
PP4831	2	2	PP4831-B	カー！徳島うらやましい！私の住んでる地域は、流石にもういないですよ。	私は石焼き芋カーが通る地域が羨ましいです。	3時間後	3時間後
PP4831	2	3	PP4831-A	そうなんだ？それは残念だなぁ。そういえば、さっき言ってたキャンプの話なんだけど。	私は先ほどのキャンプの話が気になります。	3時間後	3時間後
PP4831	2	4	PP4831-B	そうそう、キャンプ！連れて行ってくれるって話！	私はキャンプに連れて行ってくれる話が気になります。	3時間後	3時間後
PP4831	2	5	PP4831-A	来週末なら空いてるんだよね。どう？早速行ってみる？	私は来週末空いています。	3時間後	3時間後
PP4831	2	6	PP4831-B	行きたいです！私、さつまいも持って行きます！	私は来週末、さつまいもをキャンプに持っていきます。	3時間後	3時間後
PP4831	2	7	PP4831-A	おお、本当に？じゃぁ焼き芋焼いてバーベキューする、楽しいキャンプを企画するよ。	私は焼き芋とバーベキューの楽しいキャンプを企画します。	3時間後	3時間後
PP4831	2	8	PP4831-B	かなり嬉しい。キャンプといえばキャンプファイヤーですけど、焚き火を囲んで阿波踊りもします？	私はキャンプファイヤーで阿波踊りもするか気になります。	3時間後	3時間後
PP4831	2	9	PP4831-A	あはは！徳島に住んでいても、さすがにキャンプファイヤーで阿波踊りはしないよー。面白いなぁ。	私は徳島在住でもキャンプファイヤーで阿波踊りはしません。	3時間後	3時間後
PP4831	2	10	PP4831-B	せっかくだし、やりましょうよ！せっかく周りの人の目を気にしない環境なんだし、お互いはっちゃけましょう。	私はせっかくなのでキャンプで阿波踊りをしたいです。	3時間後	3時間後
PP4831	2	11	PP4831-A	そうだねぇ、それも楽しそうだね。じゃぁ、それも計画に入れておくよ！	私は阿波踊りもキャンプの計画にいれます。	3時間後	3時間後
PP4831	2	12	PP4831-B	私は、さつまいもを買うのを忘れないようにします！	私はサツマイモを持参するのを忘れないようにします。	3時間後	3時間後
PP4831	3	1	PP4831-A	こんにちは。最近は暖かくなってきたね。キャンプファイヤーの予定を立てているんだけど、良ければ一緒に行ってくれる？		3時間後_2日後	2日後
PP4831	3	2	PP4831-B	もちろんだよ。いつが空いてる？		3時間後_2日後	2日後
PP4831	3	3	PP4831-A	今度の週末なんてどうかな？ついでに徳島の名所も案内するよ。		3時間後_2日後	2日後
PP4831	3	4	PP4831-B	大丈夫だよ。うれしいな。徳島の名所ってどこだろう？楽しみにしているよ。		3時間後_2日後	2日後
PP4831	3	5	PP4831-A	徳島ってアニメの聖地も多いらしいよ！よく知らないけど、検索したらいろいろ出てきたから。アウトドアだけじゃなくて、ドライブして一緒に巡ろう。		3時間後_2日後	2日後
PP4831	3	6	PP4831-B	アニメオタクにとっては最高の名所だ！それは楽しみすぎる。		3時間後_2日後	2日後
PP4831	3	7	PP4831-A	そう言ってくれると嬉しいな。ゲームの仕事は順調なの？		3時間後_2日後	2日後
PP4831	3	8	PP4831-B	なんとかね、でも毎日忙しくて。睡眠時間も4時間くらいだよ。		3時間後_2日後	2日後
PP4831	3	9	PP4831-A	そうなんだ…暖かくなってきたとはいってもまだ寒い日もあるから、気を付けて。キャリアコンサルタントの仕事はそんなに忙しくないよ。		3時間後_2日後	2日後
PP4831	3	10	PP4831-B	ほんとに？忙しそうだけどな。私就職したばかりだし、慣れるまでの辛抱かな。		3時間後_2日後	2日後
PP4831	3	11	PP4831-A	そうだね、でもお仕事が忙しいってことは会社に必要とされているってことじゃない。もっと自分に自信を持ったほうがいいよ。		3時間後_2日後	2日後
PP4831	3	12	PP4831-B	分かった！自信もって取り組んでみるよ。		3時間後_2日後	2日後
PP4833	1	1	PP4833-A	こんにちは、私は趣味で海外旅行によく行くのですが、あなたのご趣味は？	私の趣味は海外旅行です。		
PP4833	1	2	PP4833-B	こんにちは。海外旅行いいですね！わたしは趣味がなくて、今探している所です。あなたは英語話せるんですか？	私は趣味を探しています。		
PP4833	1	3	PP4833-A	はい。一応通訳をやってるので、仕事と趣味を重ねてる感じですね。あなたは特技は？	私の職業は通訳です。		
PP4833	1	4	PP4833-B	わぁ、すごい！わたしは英語はてんでだめです。特技は年上の人に好かれることかなぁ。マダムキラーって言われてます。あなたは特技ありますか？	私は年上の人に好かれます。		
PP4833	1	5	PP4833-A	私は、やはり英語と、逆にじっとしていることが苦手なので、常に何か動いていることですかね。お住まいはどちらですか？	私はじっとしていることが苦手です。		
PP4833	1	6	PP4833-B	なるほど、わたしは関東に住んでいます。練馬の郵便局で働いているんですよ。あなたは？	私は関東在住で、練馬の郵便局で働いています。		
PP4833	1	7	PP4833-A	私は生まれも育ちも、兵庫県です。今は神戸に住んでますが。郵便局員は、今のご時勢配達とか多くないですか？	私は生まれも育ちも兵庫県で、神戸在住です。		
PP4833	1	8	PP4833-B	神戸ですか、おしゃれでいいですね！ネットショッピングが流行りだしてからはめちゃめちゃ忙しいです。ネットショッピングとかされます？	私は仕事が忙しいです。		
PP4833	1	9	PP4833-A	時折買います。アマゾンとかで。体壊さないように気をつけてください	私はたまにネットショッピングをします。		
PP4833	1	10	PP4833-B	ありがとうございます！たまに高層ビルとかに配達するんですが、高所恐怖症なもので毎回冷や汗がすごいんです。あなたは苦手なものはありますか？	私は高所恐怖症です。		
PP4833	1	11	PP4833-A	高所恐怖症ではないですね。関東は高層ビルが多いから、大変ですね	私は高所恐怖症ではありません。		
PP4833	1	12	PP4833-B	そうなんです。まあでも、何とか頑張ります。			
PP4833	2	1	PP4833-A	私、最近海外旅行に行けてないんですけど、あなたは最近どこかへ旅行に行かれましたか？	私は最近は海外旅行に行ってません。	7時間後	7時間後
PP4833	2	2	PP4833-B	全然ですね。仕事、本当に忙しくて！	私は仕事が忙しくて、旅行に行ってません。	7時間後	7時間後
PP4833	2	3	PP4833-A	そうなんですね。そういえば郵便局員って、一日中配達に出ているんですか？		7時間後	7時間後
PP4833	2	4	PP4833-B	配達は結構バイトが多いですよ。それと、私は基本は内勤なんで、配達にはたまにしか出ないです。	私は基本は内勤で、配達はたまにしますがバイトが多いです。	7時間後	7時間後
PP4833	2	5	PP4833-A	そうだったんですね。では内勤でも結構忙しいんですね。いつも荷物を送ってもらっていますが、確かに皆さん忙しなく動かれていますもんね。		7時間後	7時間後
PP4833	2	6	PP4833-B	そうですねー。あと問い合わせが多いです。	私は内勤で忙しく、問い合わせが多いです。	7時間後	7時間後
PP4833	2	7	PP4833-A	問い合わせは大変そうですね。私も、仕事の関係で海外と電話をしたりするのですが、問合せ内容を聞き取るのは大変です。	私は仕事で海外の人と電話して、内容を聞くのが大変です。	7時間後	7時間後
PP4833	2	8	PP4833-B	やっぱそういうときは、英語で？		7時間後	7時間後
PP4833	2	9	PP4833-A	はい、英語です。実際に会って話すのと、電話ってちょっと違いますよね。	私は電話で海外の人と話します。	7時間後	7時間後
PP4833	2	10	PP4833-B	全然違いますね！日本語でも、聞き取れないお客さん、いますから。	私は日本語でも聞き取れないお客さんがいます。	7時間後	7時間後
PP4833	2	11	PP4833-A	そうですよね。以前聞き間違えて失敗してしまったこともありました。	私は以前に聞き間違えて失敗しました。	7時間後	7時間後
PP4833	2	12	PP4833-B	その話、すごい興味あります。今度、詳しく教えて下さい。		7時間後	7時間後
PP4833	3	1	PP4833-A	先ほどの聞き間違いのことですが、思い出したのでちょっとお話ししましょうか？		7時間後_3時間後	3時間後
PP4833	3	2	PP4833-B	気になっていたのでぜひ。		7時間後_3時間後	3時間後
PP4833	3	3	PP4833-A	といっても、くだらないことなんですけどね。日本語から英語に翻訳する際に、企画を立てるのキカクを機械の規格のキカクと間違えてしまったりとか、そういう些細なミスです。		7時間後_3時間後	3時間後
PP4833	3	4	PP4833-B	そういった間違いは多発しそうですよね。日本語の難しさを痛感しそう。		7時間後_3時間後	3時間後
PP4833	3	5	PP4833-A	そうですね、日本語から英語でもそうですし、英語にも同音異義語があるので同じようなミスをしてしまいます。私は幸い、その場にいた人が気付いてくれて訂正できましたが、クビになった人もいます。		7時間後_3時間後	3時間後
PP4833	3	6	PP4833-B	クビになった人もいるんですか？恐ろしいです。		7時間後_3時間後	3時間後
PP4833	3	7	PP4833-A	私はそんなに重要な仕事はしないんですが、政治家や大企業の役員を相手に仕事をする人もいますから。下手すれば外交問題に発展しますよ。		7時間後_3時間後	3時間後
PP4833	3	8	PP4833-B	それだけ重要なことってことですよね。郵便局員だって同じことですからね。		7時間後_3時間後	3時間後
PP4833	3	9	PP4833-A	本当にそうですよね。当たり前のようにある郵便ですが、日本中どこでも同じ料金で出せて、海外にまで届くってありがたいことですよ。		7時間後_3時間後	3時間後
PP4833	3	10	PP4833-B	そうなんです。でも雑用的なことが多くて大変です。		7時間後_3時間後	3時間後
PP4833	3	11	PP4833-A	通訳だって自分で何かを作るわけじゃないし、雑用みたいなものですよ。お互いにがんばりましょう。		7時間後_3時間後	3時間後
PP4833	3	12	PP4833-B	そうですね。がんばりましょう。		7時間後_3時間後	3時間後
PP4844	1	1	PP4844-A	こんにちは！わたし、筋トレが趣味なんですが、あなたは？	私の趣味は筋トレです。		
PP4844	1	2	PP4844-B	わたしはお金持ちになるために宝くじを買うのが趣味です！筋肉モリモリですか？	私の趣味は宝くじを買うことです。		
PP4844	1	3	PP4844-A	モリモリですよ！柔軟性も高めて、ボルダリングをしているんです。あれをやるのって、本当に楽しくて。	私はボルダリングが好きです。		
PP4844	1	4	PP4844-B	そうなんですね。今度やってみよ。わたしは剣道部に入っていたので腕の筋肉だけはありますよ。	私は剣道部に入っていました。		
PP4844	1	5	PP4844-A	剣道は、やったことないですね。でも、あれってかっこいいですよね。	私は剣道をやったことがありません。		
PP4844	1	6	PP4844-B	素早くてかっこいいですよね～。今はのんびりとした警備員の仕事をしていますよ！	私の職業は警備員です。		
PP4844	1	7	PP4844-A	警備員さんだったんですね。以前、高知の大学に通っていた時は、警備員さんとよく世間話したなぁ。	私は以前、高知の大学に通っていました。		
PP4844	1	8	PP4844-B	あなたは優しいんでしょうね。わたしには誰も話しかけてくれないよ～。	私に話しかけてくれる人はいません。		
PP4844	1	9	PP4844-A	そうなんですか？わたし、色んな人に声かけちゃうんですよね。今もこうして、お話しちゃって。でも、やっぱり楽しいですね。	私は人と話すのが好きです。		
PP4844	1	10	PP4844-B	どうもありがとう。一家の大黒柱なのに家族にも冷たくされています。カメがわたしの友達です。	私は一家の大黒柱です。私はカメを飼っています。		
PP4844	1	11	PP4844-A	カメ！きっと、カメも懐いていて可愛いんだろうな！お仕事頑張ってくださいね。			
PP4844	1	12	PP4844-B	は～い！ありがとうございます。			
PP4844	2	1	PP4844-A	さっき、大学時代の友達から電話があって、今度美味しいコーヒーのお店に行こうって誘われたんです。あなたはコーヒーはお好きですか？	私は大学時代の友達から、美味しいコーヒーの店に誘われました。	6時間後	6時間後
PP4844	2	2	PP4844-B	夜間の警備のときは、よくブラックで飲みますね～。	私は夜間の警備をしていて、ブラックコーヒーをよく飲みます。	6時間後	6時間後
PP4844	2	3	PP4844-A	ブラックでですか！？すごいですね。実は、私苦いものが苦手でして。コーヒーにはミルクをたっぷり入れないと飲めないんです。	私は苦いものが苦手で、コーヒーにはミルクを入れます。	6時間後	6時間後
PP4844	2	4	PP4844-B	ミルク入れると、リラックスしすぎてしまう気がするんですよ。	私はミルクを入れると、リラックスしすぎてしまいます。	6時間後	6時間後
PP4844	2	5	PP4844-A	ああ、なるほど。夜間警備の時にリラックスしちゃったら大変ですもんね。		6時間後	6時間後
PP4844	2	6	PP4844-B	そうなんです。コーヒーは、自分でポットに入れて持っていくんですよ！	私はコーヒーを自分でポットに入れて持っていきます。	6時間後	6時間後
PP4844	2	7	PP4844-A	じゃぁ結構お好きなんですね。スタバとかには行かないんですか？		6時間後	6時間後
PP4844	2	8	PP4844-B	小遣い少ないですからね！スタバは高級品です。	私の小遣いは少ないから、スタバは高級品です。	6時間後	6時間後
PP4844	2	9	PP4844-A	確かに！あのお店に通っていたら、散財してしまいそうですよね。今度行くお店はどんなお店なんだろう。ミルク追加できると良いなぁ。	私は今度行くお店でも、ミルクを追加したいと思います。	6時間後	6時間後
PP4844	2	10	PP4844-B	楽しみですね！一緒に行くお友だちって、もしかして気がある人とかですか？		6時間後	6時間後
PP4844	2	11	PP4844-A	いえ、大学のボルダリングサークルで一緒に活動していた仲間です。	私の大学時代の友人は、ボルダリングを一緒にしていた仲間です。	6時間後	6時間後
PP4844	2	12	PP4844-B	仲間がいて羨ましい限りです。私は相変わらず、カメだけが友達ですよ。	私はカメだけが友達です。	6時間後	6時間後
PP4844	3	1	PP4844-A	こんにちは。お宅のカメは元気ですか？		6時間後_6日後	6日後
PP4844	3	2	PP4844-B	よく覚えてくれていましたね。元気に動いてますよ。		6時間後_6日後	6日後
PP4844	3	3	PP4844-A	それは良かったです。私も相変わらず筋トレとボルダリングをがんばっていますよ。あなたも、何か運動をなさっていたとおっしゃっていましたよね？		6時間後_6日後	6日後
PP4844	3	4	PP4844-B	そうですね。最近だと自宅で腹筋100回はしていますよ。		6時間後_6日後	6日後
PP4844	3	5	PP4844-A	そうなんですか。剣道の稽古は、今はなさらないんですか？		6時間後_6日後	6日後
PP4844	3	6	PP4844-B	やっていたんですが、今はコロナの影響もあってお休みしています。		6時間後_6日後	6日後
PP4844	3	7	PP4844-A	そうなんですか。私も、コロナの影響ももちろんあるんですが、都会に出てきてからは高知の大学に通っていた頃よりも体力が落ちたような気がしているんです。		6時間後_6日後	6日後
PP4844	3	8	PP4844-B	体力ですか、それでも筋力はあるんでしょうね。		6時間後_6日後	6日後
PP4844	3	9	PP4844-A	まあ、体はまだ柔らかいので、筋力もあると言えるのかな。だから強そうだってよく言われるんですが、苦い食べ物だけはどうしても苦手です。コーヒーとか飲み物もですね。		6時間後_6日後	6日後
PP4844	3	10	PP4844-B	コーヒーが苦手な方結構いますよね。私は好きですが。		6時間後_6日後	6日後
PP4844	3	11	PP4844-A	そうですよね。警備のお仕事の休憩の時にも飲まれるんですか？		6時間後_6日後	6日後
PP4844	3	12	PP4844-B	警備の仕事は車で移動することが多いので、移動のときに飲みますよ。		6時間後_6日後	6日後
PP4849	1	1	PP4849-A	こんにちは。派遣社員をしているけど、今の会社をクビになりそうで。	私は派遣社員です。私は仕事をクビになりそうです。		
PP4849	1	2	PP4849-B	こんにちは。それは大変！なんかあったんですか？10代でよければお話ききますよ	私は10代です。		
PP4849	1	3	PP4849-A	人と争うのが苦手な性格なんですが、この前つい上司と言い争ってしまったんです。	私は人と争うことが苦手です。私は上司と言い争いをしました。		
PP4849	1	4	PP4849-B	そういう時って謝ってもダメなんですか？私は友達が多いんですけどもめても謝ったら許してくれるよ	わたしは友達がたくさんいます。		
PP4849	1	5	PP4849-A	学生の時は謝ればいいけど、会社はそうはいかなくて。いっその事サラリーマンやめて画家を目指そうかな。	わたしは仕事を辞めて画家になりたいです。		
PP4849	1	6	PP4849-B	そうなんだね。絵を描くのが得意なんですか？私は吹奏楽部に入っていて楽器ならお手のものですよ	わたしは吹奏楽部に入っています。		
PP4849	1	7	PP4849-A	絵は昔から好きでコンクールで賞をとった事もあるの。楽器はずっと続けていくつもりなの？	私は絵を書くのが好きです。私は賞を取ったことがあります。		
PP4849	1	8	PP4849-B	ううん。卒業したらやめると思う。メイクアップアーティストになるのが夢だからたくさん勉強しないとね	わたしはメイクアップアーティストになりたいです。		
PP4849	1	9	PP4849-A	専門学校に進むのかな？			
PP4849	1	10	PP4849-B	そうなんです。でいつか世界中を飛び回りたいって思ってます	わたしは世界中を飛び回りたいです。		
PP4849	1	11	PP4849-A	大きな夢だね！ぜひ頑張ってください！			
PP4849	1	12	PP4849-B	ありがとう			
PP4849	2	1	PP4849-A	そういえば、メイクアップアーティストには、どうして興味をもったの？		5時間後	5時間後
PP4849	2	2	PP4849-B	メイク動画で、むちゃくちゃ変身してる人を見て、すごーいって、一気に惹き込まれちゃったんです。	私はメイク動画で変身している人を見て、惹き込まれました。	5時間後	5時間後
PP4849	2	3	PP4849-A	そうだったんだね。私も、他の人が絵を描く過程の動画は結構見てるんだ。動画って、結構影響力があるよね。	私は絵を描く過程の動画をよく見ています。	5時間後	5時間後
PP4849	2	4	PP4849-B	うん。あなたは自分で絵を描く時の動画はとらないの？		5時間後	5時間後
PP4849	2	5	PP4849-A	まだ撮ったことないんだよね。ユーチューバーとかって、競争率が高そうじゃない？あんまり他の人と争ったりしたくなくって。	私は他の人と争いたくないので、動画は撮ったことがないです。	5時間後	5時間後
PP4849	2	6	PP4849-B	それなら、インスタの動画は？早送りで絵を描くところを撮ったのアップしてる人いるよ。		5時間後	5時間後
PP4849	2	7	PP4849-A	そこなら争わなくて済むかな？いいねの取り合いとかになったりしない？		5時間後	5時間後
PP4849	2	8	PP4849-B	いいねは、確かに気になるかも。でも私、よかったらフォローしますよ。	私はインスタのいいねが気になります。	5時間後	5時間後
PP4849	2	9	PP4849-A	本当！？それは心強いなぁ。そこから宣伝して行ってもらえると嬉しいな。それで、画家として食べて行けるようになったら、もっと嬉しい！	私は動画で宣伝して、画家として食べていけたら良いと思います。	5時間後	5時間後
PP4849	2	10	PP4849-B	うん、宣伝なら任せて。友達たくさんいるから、みんなに紹介します。	私は友達がたくさんいます。	5時間後	5時間後
PP4849	2	11	PP4849-A	ありがとう！やる気が出てきたよ。実は今日の失敗、まだ引きづってたんだけど、おかげで気持ちが明るくなったよ。	私は今日失敗を引きずっていたけど、気持ちが明るくなりました。	5時間後	5時間後
PP4849	2	12	PP4849-B	どういたしまして		5時間後	5時間後
PP4849	3	1	PP4849-A	昨日お話ししたおかげで、上司とのトラブルのことが少し気が楽になったよ。ありがとう。		5時間後_1日後	1日後
PP4849	3	2	PP4849-B	いえいえ、それはよかったです。トラブルごとって嫌ですよね。		5時間後_1日後	1日後
PP4849	3	3	PP4849-A	そうなんだよ。争いごとは嫌いなのに、ついつい上司に口答えしちゃう。吹奏楽部も、上下関係は厳しいんじゃない？		5時間後_1日後	1日後
PP4849	3	4	PP4849-B	そうだね、厳しいけど友達がたくさんいるし困ることはあまりないですね。		5時間後_1日後	1日後
PP4849	3	5	PP4849-A	それは良かった。私は派遣社員で職場が時々変わるから、仲良く話せる同僚がなかなかできないんですよね。		5時間後_1日後	1日後
PP4849	3	6	PP4849-B	なるほど、そういう環境だと難しいですよね。SNSで仲のいい友達ってできませんか？		5時間後_1日後	1日後
PP4849	3	7	PP4849-A	うーん、SNSって文字と画像くらいのやり取りだから、人と話しているっていう気になれないんですよね。10代の方だと感覚が違うのかな。		5時間後_1日後	1日後
PP4849	3	8	PP4849-B	そっか、私たちなんてSNSを通じていっぱい友達つくってますよ。		5時間後_1日後	1日後
PP4849	3	9	PP4849-A	というと、メイクの話とか、吹奏楽の話とかもしたりするの？		5時間後_1日後	1日後
PP4849	3	10	PP4849-B	もちろん。あと将来のためにメイク関係の友達もたくさんつくっています。		5時間後_1日後	1日後
PP4849	3	11	PP4849-A	そうかあ。私も描いた絵をSNSで共有したりしたら、新しい出会いとかあるのかな。		5時間後_1日後	1日後
PP4849	3	12	PP4849-B	あると思いますよ。絵が好きな方と繋がるとかね。		5時間後_1日後	1日後
PP4888	1	1	PP4888-A	初めまして！クレイマークレイマーに自分を投影するシングルファーザーです。よろしく。	私はシングルファーザーです。		
PP4888	1	2	PP4888-B	はじめまして。島根県在住です。よろしく。シングルファザーってすごいですね。同じ男性だけど私にはできないって感心しますよ	私は男性です。わたしは島根県在住です。		
PP4888	1	3	PP4888-A	いえいえ！疲れるけど子どもの顔を見たら元気が出ます。あなたはお子さんは？	私は子供に元気を貰っています。		
PP4888	1	4	PP4888-B	素晴らしいですね。私はモテないものでまだ独り身ですよ。細身な体型でヒョロヒョロしてるように見えるんだと思います	私は独身です。私は細見の体型です。私はモテません。		
PP4888	1	5	PP4888-A	今はスマートの人の方が持てそうだけど。神木隆之介とか。わたしは運動部出身で筋肉質なのでモテなかったけどなあ。	私は運動部出身です。私は筋肉質です。私はモテませんでした。		
PP4888	1	6	PP4888-B	イケメンでスマートじゃないとダメなんでしょうね。サイクリングが好きなので同じ趣味の女性と知り合えたらいいんですけど	私はサイクリングが好きです。		
PP4888	1	7	PP4888-A	サイクリング女子？体力要りますよね。でも島根とか、一緒に一直線のあぜ道とか走ったら運命感じそうだなあ。			
PP4888	1	8	PP4888-B	やっぱいないですかねぇ。そういうの夢なんだけど。あ、あと国内旅行をよくするから旅行好きの人もいいなぁ。	私は国内旅行をよくします。		
PP4888	1	9	PP4888-A	案外、オランダのアムステルダムなんか自転車王国だから出会いがあるかも。			
PP4888	1	10	PP4888-B	オランダかぁ。英語が苦手なもんで旅行は国内専門なんだ。でもいいアイデアをありがとう	私は英語が苦手です。私は海外旅行は行きません。		
PP4888	1	11	PP4888-A	ごめん！自動車整備士で外車とか好きだし、エジソンも好きで外国かぶれしすぎてるね。	私は自動車整備士です。わたしは外車が好きです。		
PP4888	1	12	PP4888-B	気にしないで。いい話を聴けたよ。			
PP4888	2	1	PP4888-A	さっき、子どもがいるって言ったけど、あなたは子どもは好き？		3時間後	3時間後
PP4888	2	2	PP4888-B	あんまりよく分からないかな。独身男なんて、みんなそんなものじゃないですか？	私は独身男で、子どもが好きかはわかりません。	3時間後	3時間後
